text,labels,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC,clean_text
Sama kayak matahari biasanya... Brandon dll...,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,sama kayak matahari biasanya brandon dll
kualitas barangnya dari dulu selalu bagus dan as always banyak diskon,"['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,kualitas barangnya dari dulu selalu bagus dan as always banyak diskon
"Banyak pilihan, semuanya bikin ngiler, dari baju sampai model sendal dan sepatu nya jg bkin bingung mau yg mana",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,banyak pilihan semuanya bikin ngiler dari baju sampai model sendal dan sepatu nya jg bkin bingung mau yg mana
"Cukup bagus, tp sepi pengunjung...",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,cukup bagus tp sepi pengunjung
Tempat belanja cukup nyaman di jogja utara,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempat belanja cukup nyaman di jogja utara
Saya ke matahari kok ga panas ya?,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,saya ke matahari kok ga panas ya
Standar matahari.. lumayan luas dan banyak pilihan,"['OUT_OF_TOPIC', 'PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,1,standar matahari lumayan luas dan banyak pilihan
Jalan jalan liat barang yang ada di mall hartono,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,jalan jalan liat barang yang ada di mall hartono
Banyak diskonan dan pelayanan baik,"['PROMOTION_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,0,0,0,1,0,0,1,banyak diskonan dan pelayanan baik
"Mataharinya lebih luas, jadi kalo milih barang agak santai gaes","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,mataharinya lebih luas jadi kalo milih barang agak santai gaes
"Mall yang lengkap untuk belanja dan cuci mata,  fasilitas  parkir yg memadai...","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mall yang lengkap untuk belanja dan cuci mata fasilitas parkir yg memadai
Belanja murah dan banyak diskon dan bonus sesuai ketentuan,"['PRICE_POSITIVE', 'PROMOTION_POSITIVE']",0,0,0,1,0,0,0,0,0,1,0,0,0,belanja murah dan banyak diskon dan bonus sesuai ketentuan
Salah satu alternatif tbaik dan harga terjangkau di antara distro dan butik,"['PRICE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,1,0,0,0,0,0,0,0,0,1,salah satu alternatif tbaik dan harga terjangkau di antara distro dan butik
"Matahari store, menyediakan kebutuhan pakaian, pria, wanita dan anak-anak. Tempatnya adem dan bersih.","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,matahari store menyediakan kebutuhan pakaian pria wanita dan anak anak tempatnya adem dan bersih
"Penghilang penat bagi yang suka keramaian, shoppinh dan keliling keliling hanya utk melihat lihat wkwk",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,penghilang penat bagi yang suka keramaian shoppinh dan keliling keliling hanya utk melihat lihat wkwk
"Matahari paling lengkap di Jogja. Luas banget
Cari banyak model cuma dsini. Dibanding di Lippo plaza atau galeria mall","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,matahari paling lengkap di jogja luas banget cari banyak model cuma dsini dibanding di lippo plaza atau galeria mall
Diskonan banyak sekali apalagi akhir tahun,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,diskonan banyak sekali apalagi akhir tahun
"Lokasi di ujung, lengkap, harga relatif sama dgn yg lain","['PRODUCT_POSITIVE', 'PLACE_NEUTRAL', 'PRICE_NEUTRAL']",1,0,0,0,0,1,0,0,1,0,0,0,0,lokasi di ujung lengkap harga relatif sama dgn yg lain
Tempat belanja paling nyaman di jogja,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempat belanja paling nyaman di jogja
"Cozy place, diantara mal mal lain di jogjakarta, makanan di food court banyak pilihan, tempat memang kurang luas, view nya bagus","['PLACE_POSITIVE', 'PLACE_NEGATIVE']",0,0,0,0,0,0,1,1,0,0,0,0,0,cozy place diantara mal mal lain di jogjakarta makanan di food court banyak pilihan tempat memang kurang luas view nya bagus
"play groud luas, nyaman, keren..!",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,play groud luas nyaman keren
barang barang di sini kurang begitu lengkap dan kurang update menurut saya. lebih menarik di store mall JCM,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,barang barang di sini kurang begitu lengkap dan kurang update menurut saya lebih menarik di store mall jcm
"Sangat senang berbelanja disini, barang nya berbeda tidak seperti matahari mall yang lain",['PRODUCT_NEUTRAL'],0,0,1,0,0,0,0,0,0,0,0,0,0,sangat senang berbelanja disini barang nya berbeda tidak seperti matahari mall yang lain
"Tempatnya sangat luas..nyaman, sering ada event yg menarik.",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempatnya sangat luas nyaman sering ada event yg menarik
Tempat cari diskonan baju celana,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,tempat cari diskonan baju celana
Bintang 4 dulu yaa.. soalnya tidak lengkap,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,bintang 4 dulu yaa soalnya tidak lengkap
Matahari selalu menawarkan harga yg ramah di kantong.  Apalagi setelah pembayaran masih ada diskon,"['PRICE_POSITIVE', 'PROMOTION_POSITIVE']",0,0,0,1,0,0,0,0,0,1,0,0,0,matahari selalu menawarkan harga yg ramah di kantong apalagi setelah pembayaran masih ada diskon
Lebih mahal dr matahari yg lain,['PRICE_NEGATIVE'],0,0,0,0,1,0,0,0,0,0,0,0,0,lebih mahal dr matahari yg lain
kalo sedang diskonan pasti murah-murah dibandingkan dengan store matahari lainnya,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,kalo sedang diskonan pasti murah murah dibandingkan dengan store matahari lainnya
Bagus dan rada sepi jadi gak ngantri,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,bagus dan rada sepi jadi gak ngantri
"Banyak hype store disini dibanding sama plaza satunya. Segalanya ada, salah satu destinasi kalau mau mencari sesuatu",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,banyak hype store disini dibanding sama plaza satunya segalanya ada salah satu destinasi kalau mau mencari sesuatu
Departemen storenya tidak terlalu luas dan tidak terlalu kecil. Terdiri dari 1 lantai saja,['PRICE_NEUTRAL'],0,0,0,0,0,1,0,0,0,0,0,0,0,departemen storenya tidak terlalu luas dan tidak terlalu kecil terdiri dari 1 lantai saja
Tempatnya luas dan nyaman buat belanja,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempatnya luas dan nyaman buat belanja
Belum terlalu ramai.. pintu masuk pengunjung kurang jelas.,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,belum terlalu ramai pintu masuk pengunjung kurang jelas
"Toko serba ada yang sudah terkenal lama di Indonesia,  terletak di salah satu Mall baru di pinggiran jalan ring road Utara",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,toko serba ada yang sudah terkenal lama di indonesia terletak di salah satu mall baru di pinggiran jalan ring road utara
"Mall di Jogja, parkir padat, kalau sudah masuk lumayan nyaman, pusat belanjaan","['PLACE_POSITIVE', 'PLACE_NEUTRAL']",0,0,0,0,0,0,1,0,1,0,0,0,0,mall di jogja parkir padat kalau sudah masuk lumayan nyaman pusat belanjaan
"Luas tetapi juga nyaman.., lengkap untuk sebuah mall","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,luas tetapi juga nyaman lengkap untuk sebuah mall
Kalau menurut saya pilihannya masih lengkap Matahari Jogja City Mall,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,kalau menurut saya pilihannya masih lengkap matahari jogja city mall
Matahari store  yg sepertinya diperuntukkan kelas mengah ke atas....,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,matahari store yg sepertinya diperuntukkan kelas mengah ke atas
Harganya lebih mahal dari matahari yg lainnya,['PRICE_NEGATIVE'],0,0,0,0,1,0,0,0,0,0,0,0,0,harganya lebih mahal dari matahari yg lainnya
Mall yang nyaman buat belanja,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,mall yang nyaman buat belanja
Mall teristimewa di kota Istimewa Yogyakarta,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,mall teristimewa di kota istimewa yogyakarta
Tempat belanja yg lengkap di jogja utara,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tempat belanja yg lengkap di jogja utara
"Nyaman mall nya.....tp belakangan AC ny kurang dingin, dan d setiap counter yg saya singgahi malah tambah panas.semoga diperhatikan oleh pihak Hartono Mall ny terimakasih.","['PLACE_POSITIVE', 'PLACE_NEGATIVE']",0,0,0,0,0,0,1,1,0,0,0,0,0,nyaman mall nya tp belakangan ac ny kurang dingin dan d setiap counter yg saya singgahi malah tambah panas semoga diperhatikan oleh pihak hartono mall ny terimakasih
"Matahari Hartono Mall hampir sama dengan Matahari yang ada di mall2 lain di Jogja..
Beda di Mall'nya aja, Hartono mallnya lebih besar dan lebih kelihatan eksklusive",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,matahari hartono mall hampir sama dengan matahari yang ada di mall2 lain di jogja beda di mall nya aja hartono mallnya lebih besar dan lebih kelihatan eksklusive
"Beli sandal, sepau, baju lengkap...sip",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,beli sandal sepau baju lengkap sip
Pusat perbelanjaan yg nyaman..tempat parkir luas..gedung mewah..terdapat bebagai macam toko,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,pusat perbelanjaan yg nyaman tempat parkir luas gedung mewah terdapat bebagai macam toko
Kalau kesini lebih enak pakai go car atau grab parkirnya luas banget bingung cari parkiran,"['PLACE_POSITIVE', 'PLACE_NEGATIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,1,0,0,0,0,0,kalau kesini lebih enak pakai go car atau grab parkirnya luas banget bingung cari parkiran
"Lokasi sangat luas, banyak hiburan yang memanjakan mata. Bawalah uang yang cukup","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,lokasi sangat luas banyak hiburan yang memanjakan mata bawalah uang yang cukup
Seperti matahari pada umumnya. Lumayan lengkap koleksi2 nya,"['PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,0,0,0,0,0,0,1,seperti matahari pada umumnya lumayan lengkap koleksi2 nya
apa aja ada .....cuma anehnya diskon2nya mencurigakan,['PROMOTION_NEGATIVE'],0,0,0,0,0,0,0,0,0,0,1,0,0,apa aja ada cuma anehnya diskon2nya mencurigakan
Luas tempatnya.. Nyaman buat jalan jalan,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,luas tempatnya nyaman buat jalan jalan
Tempat luas dan lengkap untuk berbelanja,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tempat luas dan lengkap untuk berbelanja
suka tp kenapa tiap ad promo di hypermart stok barang g ad,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,suka tp kenapa tiap ad promo di hypermart stok barang g ad
Selayakny stand matahari d bbrp mall yg lain. Ckp bny pilihan dn varian,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,selayakny stand matahari d bbrp mall yg lain ckp bny pilihan dn varian
"Tempat luas, komplit, permainan anak tersedia bnyk...","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tempat luas komplit permainan anak tersedia bnyk
"Sukaaa banget, soalnya merk"" yg aku butuh dan pengen ada disini. Kaya Natrep, Funworld, Guardian, body shop,",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,sukaaa banget soalnya merk yg aku butuh dan pengen ada disini kaya natrep funworld guardian body shop
Matahari Hartono mall ada juga disini..,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,matahari hartono mall ada juga disini
"Salah satu Matahari terbesar di Jogja, enak buat belanja",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,salah satu matahari terbesar di jogja enak buat belanja
"Deket rumah, enak buat nongkrong tapi gak beli wkwk",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,deket rumah enak buat nongkrong tapi gak beli wkwk
Tempat ngabisin duit belanja cara asyik,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tempat ngabisin duit belanja cara asyik
Saya suka belanja di matahari karena koleksi baju ceweknya lumayan oke,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,saya suka belanja di matahari karena koleksi baju ceweknya lumayan oke
Suka jalan ke sana ...nyaman...tempatnya bersih....ademmm,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,suka jalan ke sana nyaman tempatnya bersih ademmm
"Review mall yang bagus nyaman spt mall kebanyakan tp kalo di bandingkan mall di kota saya mah lebih besar hartono pisan euy.. ada ace,nya lengkap semua yang di cari❤️","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,review mall yang bagus nyaman spt mall kebanyakan tp kalo di bandingkan mall di kota saya mah lebih besar hartono pisan euy ada ace nya lengkap semua yang di cari
Hartono mall termasuk bangunan baru di jogja. Mall besar di jogja.,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,hartono mall termasuk bangunan baru di jogja mall besar di jogja
"Penataan lebih rapi dari matahari yg lain,  ga semrawut & ramah",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,penataan lebih rapi dari matahari yg lain ga semrawut ramah
Seperti matahari lain nya disini banyak diskon juga..,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,seperti matahari lain nya disini banyak diskon juga
Mallnya bagus. Luas dan lengkap.,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mallnya bagus luas dan lengkap
Parkir e muter² tapi baguslah,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,parkir e muter tapi baguslah
"Sama seperti matahari yang lain, apa yg dibutuhkan ada banyak disitu",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,sama seperti matahari yang lain apa yg dibutuhkan ada banyak disitu
"Ya seperti biasa, karena memang Departement Store ini selalu ada aja diskonnya. Menurut saya Matahari disini paling lengkap Outfitnya daripada cabang yang lain.","['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,ya seperti biasa karena memang departement store ini selalu ada aja diskonnya menurut saya matahari disini paling lengkap outfitnya daripada cabang yang lain
Di jamin pegel banget kalo pengen mutarin nih mall,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,di jamin pegel banget kalo pengen mutarin nih mall
Mall terbesar di jateng dan diy,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mall terbesar di jateng dan diy
"Suka banget matahari d sini, kece kece",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,suka banget matahari d sini kece kece
"Sama seperti layaknya matahari dimana mana yak.. hemat, bnyk pilihan dan nyaman","['PRICE_POSITIVE', 'PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,1,0,0,1,0,0,0,0,0,0,sama seperti layaknya matahari dimana mana yak hemat bnyk pilihan dan nyaman
"Ya...untuk jenis prodak standar ya..sperti di mall lainya...ya..yg menggoda banget..pelayan"" aja..buat cuci mata aja Guy's.","['PRODUCT_NEUTRAL', 'OUT_OF_TOPIC']",0,0,1,0,0,0,0,0,0,0,0,0,1,ya untuk jenis prodak standar ya sperti di mall lainya ya yg menggoda banget pelayan aja buat cuci mata aja guy s
"parkiran nya besar & bersih serta tempat yang mudah dijangkau, banyak acara & event menarik",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,parkiran nya besar bersih serta tempat yang mudah dijangkau banyak acara event menarik
koleksi lengkap. bersih. pelayanan baik.,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,1,0,0,0,0,0,1,koleksi lengkap bersih pelayanan baik
"Matahari dept store memang top, hadir di seluruh kota besar & kecil di indonesia, semoga tetap jaya",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,matahari dept store memang top hadir di seluruh kota besar kecil di indonesia semoga tetap jaya
Kadang nemu barang murah disini,['PRICE_POSITIVE'],0,0,0,1,0,0,0,0,0,0,0,0,0,kadang nemu barang murah disini
"Cari perlengkapan anak u kost, lumayan lah, mkannya enk dan g mhal, tmpt mknnya nuansanya g membosankan...☝",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,cari perlengkapan anak u kost lumayan lah mkannya enk dan g mhal tmpt mknnya nuansanya g membosankan
"Harga nya mahal"".bnyk barang lama yg dikeluarin lgi","['PRICE_NEGATIVE', 'PRODUCT_NEGATIVE']",0,1,0,0,1,0,0,0,0,0,0,0,0,harga nya mahal bnyk barang lama yg dikeluarin lgi
Mall yang lengkap hampir semua brand ada di sinj,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,mall yang lengkap hampir semua brand ada di sinj
Tempat belanja dekat ringroad utara,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tempat belanja dekat ringroad utara
"Gerai Matahari di Hartono Mall luas dengan penataan yang paling modern dibanding di gerai lain. Banyak pilihan tersedia, pembayaran bisa dengan voucher Sodexo.","['PLACE_POSITIVE', 'PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,1,0,0,1,0,0,0,gerai matahari di hartono mall luas dengan penataan yang paling modern dibanding di gerai lain banyak pilihan tersedia pembayaran bisa dengan voucher sodexo
tempat belanja masa kini dengan menampilkan produk dengan teknologi di era modern,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tempat belanja masa kini dengan menampilkan produk dengan teknologi di era modern
"Sedikit membingungkan untuk lokasi, , , , parkir",['PLACE_NEGATIVE'],0,0,0,0,0,0,0,1,0,0,0,0,0,sedikit membingungkan untuk lokasi parkir
"Parkir luas, parkir VIP sering penuh, merchant lengkap , ada matahari ada Parkson, KL mau keliling dijamin capek Krn luas sekali","['PLACE_POSITIVE', 'PLACE_NEGATIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,1,0,0,0,0,0,parkir luas parkir vip sering penuh merchant lengkap ada matahari ada parkson kl mau keliling dijamin capek krn luas sekali
Tempat pusat belanja untuk semua kalangan,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tempat pusat belanja untuk semua kalangan
"Tempat cukup nyaman.. barang beragam dari banyak merek.. tapi cuma 1 lantai, coba 2 lantai pasti akan lebih nyaman buat berbelanja","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tempat cukup nyaman barang beragam dari banyak merek tapi cuma 1 lantai coba 2 lantai pasti akan lebih nyaman buat berbelanja
Tempatnya bagus namun pelihannya sedikit tidak seperti matahari JCM,"['PLACE_POSITIVE', 'PRODUCT_NEGATIVE']",0,1,0,0,0,0,1,0,0,0,0,0,0,tempatnya bagus namun pelihannya sedikit tidak seperti matahari jcm
"Mski lumayan jauh dari rumah, tp seneng sih belanja di sini krn pilihannya lebih banyak",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,mski lumayan jauh dari rumah tp seneng sih belanja di sini krn pilihannya lebih banyak
Cb tebak yang punya namanya hartono apa bukan,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,cb tebak yang punya namanya hartono apa bukan
"Pelayanan cukup ramah, sayang spg nya kurang tau tentang program discount.",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,pelayanan cukup ramah sayang spg nya kurang tau tentang program discount
"Standar dengan mall lainnya, yang jelas mall ini dirindukan masyarakat perbatasan karena di sana tidak ada",['PLACE_NEUTRAL'],0,0,0,0,0,0,0,0,1,0,0,0,0,standar dengan mall lainnya yang jelas mall ini dirindukan masyarakat perbatasan karena di sana tidak ada
"Mall lengkap di Jogja, cuma bukan yang terbesar","['PLACE_NEUTRAL', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,1,0,0,0,0,mall lengkap di jogja cuma bukan yang terbesar
"Tarif parkir vip-nya murah bgt cuma 10rb, klo parkir biasa 3000 perjam berikutnya 1000 tapi tarif parkir maksimal 5000",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tarif parkir vip nya murah bgt cuma 10rb klo parkir biasa 3000 perjam berikutnya 1000 tapi tarif parkir maksimal 5000
pilihan baju dan merk lengkap. serta selalu ada diskon yg menarik,"['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,pilihan baju dan merk lengkap serta selalu ada diskon yg menarik
Masih ga serame mall lain. Tp tetep aja siap macet kalo keluar ya,"['PLACE_NEGATIVE', 'PLACE_NEUTRAL']",0,0,0,0,0,0,0,1,1,0,0,0,0,masih ga serame mall lain tp tetep aja siap macet kalo keluar ya
Mall yang lengkap dan luas,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mall yang lengkap dan luas
"Mall yg super komplit. Banyak pilihan tenant makanan, mau blanja di parkson bisa matahari jg bisa.. apalagi buat para emak-emak yang sudah beranak, banyak pilihan tempat bermain untuk buah hari tercinta. Dari kidzoona; fun world, dll.. laaafff hartono mall ♥️♥️♥️","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mall yg super komplit banyak pilihan tenant makanan mau blanja di parkson bisa matahari jg bisa apalagi buat para emak emak yang sudah beranak banyak pilihan tempat bermain untuk buah hari tercinta dari kidzoona fun world dll laaafff hartono mall
You know lah.. it's matahari dept store,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,you know lah it s matahari dept store
"Kurg bnyk pilihan, jarang ada diskon juga","['PRODUCT_NEGATIVE', 'PROMOTION_NEGATIVE']",0,1,0,0,0,0,0,0,0,0,1,0,0,kurg bnyk pilihan jarang ada diskon juga
"Tempatnya besar dan luas,  mungkin lebih baik diperbanyak petunjuk arah","['PLACE_POSITIVE', 'PLACE_NEGATIVE']",0,0,0,0,0,0,1,1,0,0,0,0,0,tempatnya besar dan luas mungkin lebih baik diperbanyak petunjuk arah
Mallnya cukup besar dibandingin mall di Jkt,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mallnya cukup besar dibandingin mall di jkt
Matahari paling luas di Jogja.,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,matahari paling luas di jogja
Datang pas disc aja.. Dapetnya bisa buanyak..,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,datang pas disc aja dapetnya bisa buanyak
Matahari yg paling sepi jadi milihnya lbh enak...,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,matahari yg paling sepi jadi milihnya lbh enak
Sama seperti matahari mall yang ada di mall mall lainnya,['PLACE_NEUTRAL'],0,0,0,0,0,0,0,0,1,0,0,0,0,sama seperti matahari mall yang ada di mall mall lainnya
Suka krn banyak diskonnya..pelayannya jg ramah2,"['PROMOTION_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,0,0,0,1,0,0,1,suka krn banyak diskonnya pelayannya jg ramah2
Salah satu mall besar di jogja,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,salah satu mall besar di jogja
"Kalo parkir mobil disini, di inget2 ya area pakirnya sebelah mana, jgn sampe lupa haha.. karna pintu masuk dan keluar area parkir banyak banget","['OUT_OF_TOPIC', 'PLACE_NEUTRAL']",0,0,0,0,0,0,0,0,1,0,0,0,1,kalo parkir mobil disini di inget2 ya area pakirnya sebelah mana jgn sampe lupa haha karna pintu masuk dan keluar area parkir banyak banget
"Tempat mencari kebutuhan akan pakaian baik utk pria, wanita, dewasa dan anak"".",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tempat mencari kebutuhan akan pakaian baik utk pria wanita dewasa dan anak
"Sama spt matahari di mall lain, tapi diisini lebih luas dan lebih rapi penataan barangnya.",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,sama spt matahari di mall lain tapi diisini lebih luas dan lebih rapi penataan barangnya
"Koleksi baju2 nya lengkap, harga juga terjangkau, banyak diskonnya","['PRODUCT_POSITIVE', 'PRICE_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,1,0,0,0,0,0,1,0,0,0,koleksi baju2 nya lengkap harga juga terjangkau banyak diskonnya
Banyak diskon di hari rabu,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,banyak diskon di hari rabu
"Ada 3 lantai, jadi meskipun ramai tidak terlalu sumpek",['PLACE_NEUTRAL'],0,0,0,0,0,0,0,0,1,0,0,0,0,ada 3 lantai jadi meskipun ramai tidak terlalu sumpek
"Josss,ok banget... Harus ngapalin rute disini... Maalnya luas",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,josss ok banget harus ngapalin rute disini maalnya luas
Mall yang cocok buat berbelanja barang branded,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,mall yang cocok buat berbelanja barang branded
Matahari hartono mall yang sangat kumplit dan bersih,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,matahari hartono mall yang sangat kumplit dan bersih
Tersedia semua kebutuhanmu. Sediain uang segepok aja ya hha,"['PRODUCT_POSITIVE', 'PRICE_NEGATIVE']",1,0,0,0,1,0,0,0,0,0,0,0,0,tersedia semua kebutuhanmu sediain uang segepok aja ya hha
